payment_id,order_id,amount_received,payment_date,payment_mode
3227,3547,11779.26,2025-09-24,NEFT
3228,3548,15576.81,2025-11-19,NEFT
3229,3549,1406.47,2026-01-14,UPI
3230,3550,6949.26,2026-07-31,NEFT
3231,3551,8031.45,2025-09-13,Cheque
3232,3552,2221.71,,Cheque
3233,3553,13743.12,2025-07-31,Cheque
3234,3554,14605.68,2025-11-28,NEFT
3235,3555,9124.12,2025-12-31,NEFT
3236,3556,13896.79,2026-06-19,Cheque
3237,3557,21172.9,2026-04-25,NEFT
3238,3558,11975.64,2026-06-30,Cheque
3239,3559,5977.23,2026-06-07,Cheque
3240,3560,4052.32,2026-06-10,UPI
3241,3561,1332.45,2026-05-08,NEFT
3242,3562,11920.44,2026-03-30,UPI
3243,3563,8642.53,2026-01-16,Cheque
3244,3564,8080.95,2026-07-31,UPI
3245,3565,4230.36,2025-06-09,UPI
3246,3566,7870.0,2026-03-13,Cheque
3247,3567,27589.28,2026-03-04,UPI
3248,3568,15979.26,2026-07-29,UPI
3249,3570,20740.8,2026-04-26,NEFT
3250,3571,45228.24,2026-05-20,UPI
3251,3573,18038.41,2025-12-15,NEFT
3252,3574,5963.72,2025-09-10,Cheque
3253,3575,8805.89,2025-09-11,Cheque
3254,3576,4238.38,2025-09-29,UPI
3255,3577,2389.8,2025-06-06,Cheque
3256,3578,16671.38,2026-07-15,UPI
3257,3579,3218.99,2026-03-04,UPI
3258,3580,40391.8,2026-07-17,Cheque
3259,3581,4612.32,2026-05-12,Cheque
3260,3582,4516.83,,UPI
3261,3583,11123.61,2026-01-13,Cheque
3262,3584,3872.54,2025-07-26,UPI
3263,3585,17892.35,2025-10-08,UPI
3264,3586,47461.5,2025-05-27,NEFT
3265,3587,4670.77,2026-07-31,Cheque
3266,3588,5833.98,2025-08-19,Cheque
3267,3590,2424.2,2025-05-26,UPI
3268,3591,8256.96,2025-06-05,UPI
3269,3592,16737.41,2026-02-13,UPI
3270,3593,32650.04,2026-03-27,UPI
3271,3594,26463.2,2025-10-30,Cheque
3272,3595,27884.55,2025-10-12,Cheque
3273,3596,2154.44,,UPI
3274,3597,37757.2,2026-04-25,Cheque
3275,3598,2522.26,2026-07-31,NEFT
3276,3599,5503.66,2026-02-21,UPI
3277,3600,8181.1,2026-07-01,NEFT
3278,3601,27440.47,2026-06-25,Cheque
3279,3602,9572.69,2026-06-10,UPI
3280,3603,31033.65,2026-04-20,UPI
3281,3604,10252.0,2025-12-19,Cheque
3282,3605,5495.57,2026-04-03,NEFT
3283,3606,11109.19,2025-05-28,Cheque
3284,3607,1834.26,2026-05-13,UPI
3285,3608,32007.8,2026-02-27,Cheque
3286,3609,17523.38,2025-08-25,Cheque
3287,3610,2801.15,2026-05-13,UPI
3288,3611,37330.86,2025-11-21,NEFT
3289,3613,928.98,2025-09-02,Cheque
3290,3614,5202.54,,Cheque
3291,3615,6458.97,2026-01-10,Cheque
3292,3616,10664.0,2025-09-08,UPI
3293,3617,904.64,2025-06-23,UPI
3294,3618,26979.45,2026-03-04,UPI
3295,3619,13827.2,2025-06-10,UPI
3296,3620,40391.8,2025-07-27,Cheque
3297,3621,11454.96,2026-01-04,Cheque
3298,3622,22187.13,2025-07-11,UPI
3299,3623,3919.82,2025-11-11,Cheque
3300,3624,8257.93,2026-03-22,NEFT
3301,3625,3222.61,2025-11-06,Cheque
3302,3626,1906.92,2025-12-06,NEFT
3303,3628,10785.65,2026-04-01,UPI
3304,3629,7435.75,2026-07-04,NEFT
3305,3630,11368.35,2026-06-13,Cheque
3306,3631,4756.35,2026-02-23,Cheque
3307,3632,12246.39,2025-12-17,UPI
3308,3633,3818.15,2026-05-22,NEFT
3309,3634,15270.41,2026-04-12,NEFT
3310,3635,42960.57,2026-05-26,Cheque
3311,3636,20905.28,2026-06-16,Cheque
3312,3637,26039.31,2026-07-19,NEFT
3313,3639,3684.03,2025-07-06,Cheque
3314,3640,9667.05,2025-10-26,UPI
3315,3641,19197.43,2026-05-26,NEFT
3316,3642,3108.14,2025-06-08,NEFT
3317,3643,3628.73,2026-04-01,NEFT
3318,3644,2493.52,,NEFT
3319,3645,6852.45,2026-06-28,UPI
3320,3646,9305.63,2026-04-20,Cheque
3321,3647,5025.09,2026-03-01,Cheque
3322,3648,24845.3,2026-06-13,UPI
3323,3649,13220.91,,Cheque
3324,3650,8109.19,2026-03-20,NEFT
3325,3651,36002.75,2025-12-24,UPI
3326,3652,447.09,,NEFT
3327,3654,29547.76,2026-07-05,Cheque
3328,3655,10413.6,2026-04-15,NEFT
3329,3656,5800.23,2026-03-31,UPI
3330,3657,6838.21,2025-12-27,Cheque
3331,3658,17940.96,2025-06-19,UPI
3332,3660,1521.49,,UPI
3333,3661,5017.51,,NEFT
3334,3662,6533.4,2026-05-22,Cheque
3335,3663,24668.57,2025-09-03,Cheque
3336,3664,3535.42,2026-02-20,Cheque
3337,3665,17573.88,2026-07-31,NEFT
3338,3666,46037.65,2025-12-02,UPI
3339,3667,20279.67,2025-08-20,UPI
3340,3668,23231.39,2026-04-21,Cheque
3341,3669,28041.51,2026-07-24,NEFT
3342,3670,23877.85,2026-07-07,NEFT
3343,3671,2260.76,2025-09-05,Cheque
3344,3672,1884.29,2026-07-31,NEFT
3345,3673,9793.49,2026-06-13,NEFT
3346,3674,4274.02,2025-09-28,UPI
3347,3675,1407.03,2026-06-16,UPI
3348,3676,11226.15,2025-06-20,NEFT
3349,3678,24498.81,2026-05-02,Cheque
3350,3679,21651.14,2026-07-31,UPI
3351,3680,18324.15,2026-02-21,NEFT
3352,3681,7529.49,2026-07-18,UPI
3353,3683,16067.75,2025-06-22,NEFT
3354,3685,25286.94,2026-07-31,NEFT
3355,3686,2870.56,2026-01-05,UPI
3356,3687,7947.35,2025-09-24,NEFT
3357,3688,362.0,,UPI
3358,3689,12242.57,,Cheque
3359,3690,9113.76,2026-04-08,NEFT
3360,3691,5012.76,2026-03-27,Cheque
3361,3692,8771.61,2025-10-16,UPI
3362,3693,315.77,,NEFT
3363,3694,2814.05,2025-08-12,NEFT
3364,3695,39776.79,2026-04-10,NEFT
3365,3696,20503.91,2025-09-01,UPI
3366,3697,27053.06,2026-06-30,UPI
3367,3698,27309.61,2026-02-03,UPI
3368,3700,4604.92,2025-06-27,NEFT
3369,3701,20183.58,2026-02-17,UPI
3370,3702,1665.17,2026-04-18,UPI
3371,3703,4517.69,2025-10-07,NEFT
3372,3704,2069.1,2026-01-02,Cheque
3373,3706,1026.63,,UPI
3374,3707,3442.16,2025-09-16,UPI
3375,3708,1433.74,2025-10-18,NEFT
3376,3709,14187.05,2026-01-20,UPI
3377,3710,30293.85,2026-04-14,Cheque
3378,3711,5379.48,2025-08-27,Cheque
3379,3712,7106.49,2025-09-08,UPI
3380,3713,31878.36,2026-04-08,Cheque
3381,3714,4442.64,2026-02-04,UPI
3382,3715,11526.8,2025-06-12,UPI
3383,3716,13753.68,2026-07-31,NEFT
3384,3717,4450.53,,NEFT
3385,3719,726.97,,Cheque
3386,3721,9418.43,2026-05-06,UPI
3387,3722,14032.69,2026-07-13,Cheque
3388,3723,36501.61,2026-03-22,UPI
3389,3724,8439.45,2026-01-01,Cheque
3390,3726,6375.64,2025-11-27,NEFT
3391,3727,44641.6,2025-10-31,NEFT
3392,3728,2278.45,,Cheque
3393,3729,13860.77,2025-08-14,NEFT
3394,3730,3626.85,2025-07-17,UPI
3395,3731,2508.17,2026-07-02,Cheque
3396,3732,21414.54,2026-05-25,UPI
3397,3733,22534.45,2025-10-16,UPI
3398,3734,4430.86,2025-09-29,NEFT
3399,3735,29531.79,2025-10-07,UPI
3400,3736,17334.19,2026-07-31,UPI
3401,3737,3567.89,2025-07-22,UPI
3402,3738,2813.15,2025-11-28,UPI
3403,3739,21123.26,2026-07-18,UPI
3404,3740,11721.42,2025-12-11,Cheque
3405,3741,44323.68,2026-02-19,Cheque
3406,3742,44174.97,2025-06-13,NEFT
3407,3743,12394.77,2026-04-17,UPI
3408,3744,6096.38,2026-01-20,NEFT
3409,3745,13432.64,2026-01-06,Cheque
3410,3746,18641.46,2025-11-15,UPI
3411,3747,11075.73,2025-12-29,NEFT
3412,3748,5673.25,2025-05-25,UPI
3413,3749,19133.75,2026-06-10,NEFT
3414,3751,7622.24,2026-07-02,NEFT
3415,3752,8535.15,,NEFT
3416,3753,5154.74,,Cheque
3417,3754,3114.64,2026-01-02,NEFT
3418,3755,19126.56,2025-06-15,NEFT
3419,3756,6349.77,2026-07-19,UPI
3420,3757,10205.33,2025-06-08,Cheque
3421,3758,43291.47,2026-06-05,Cheque
3422,3760,2258.94,2026-04-29,Cheque
3423,3761,8325.42,2025-08-20,UPI
3424,3762,35260.43,2025-06-21,UPI
3425,3763,18558.12,2025-07-07,NEFT
3426,3764,18350.96,2025-12-20,UPI
3427,3765,16666.0,2026-07-31,Cheque
3428,3766,4773.33,2026-07-31,NEFT
3429,3767,1213.26,2026-07-31,UPI
3430,3768,18913.74,2026-07-31,Cheque
3431,3769,3011.79,2025-10-30,UPI
3432,3770,3310.74,,NEFT
3433,3771,16183.64,2025-11-18,UPI
3434,3772,2031.25,2026-04-06,UPI
3435,3773,15633.89,2026-06-10,NEFT
3436,3774,5120.43,2025-12-10,UPI
3437,3775,7851.52,2025-05-26,Cheque
3438,3776,42106.38,2025-08-14,UPI
3439,3777,1614.38,2025-08-11,Cheque
3440,3779,5632.6,2026-07-31,UPI
3441,3780,24249.28,2025-06-05,Cheque
3442,3781,325.49,,UPI
3443,3782,2145.26,2025-07-05,Cheque
3444,3783,52208.76,2026-03-25,Cheque
3445,3784,17527.2,2025-07-11,Cheque
3446,3785,4177.5,2025-11-11,NEFT
3447,3787,9401.51,2026-03-17,Cheque
3448,3788,15313.03,2025-06-30,Cheque
3449,3789,15576.81,2026-07-31,Cheque
3450,3790,25331.65,2025-11-25,NEFT
3451,3791,6925.04,2025-05-15,UPI
3452,3792,5102.25,2026-02-10,NEFT
3453,3793,27997.93,2026-07-13,NEFT
3454,3794,14913.17,2026-05-07,NEFT
3455,3796,10629.42,2026-05-18,NEFT
3456,3797,993.3,2026-06-28,NEFT
3457,3798,7257.6,2026-07-31,NEFT
3458,3799,4803.49,2026-03-11,Cheque
3459,3800,4508.66,2025-11-22,NEFT
3460,3801,1405.58,2025-05-31,Cheque
3461,3802,22982.65,2025-06-18,NEFT
3462,3803,12272.4,2025-08-10,UPI
3463,3804,5051.3,2025-06-26,Cheque
3464,3805,34783.42,2025-08-01,NEFT
3465,3806,41844.72,2025-09-16,NEFT
3466,3807,3772.31,2025-10-22,UPI
3467,3809,4760.41,2026-03-04,Cheque
3468,3810,11727.25,2026-05-17,NEFT
3469,3811,15789.24,2025-06-20,NEFT
3470,3812,6148.73,2025-12-30,NEFT
3471,3813,52405.35,2025-09-29,UPI
3472,3814,7375.64,2026-04-08,Cheque
3473,3815,46107.2,2026-04-29,UPI
3474,3816,2598.2,2025-09-04,Cheque
3475,3817,19801.1,2026-07-31,UPI
3476,3818,2206.6,2025-07-17,UPI
3477,3819,40920.65,2026-05-07,UPI
3478,3820,5109.07,2025-08-30,UPI
3479,3821,5355.74,2025-11-28,Cheque
3480,3823,9372.24,2026-07-21,NEFT
3481,3824,2244.11,,NEFT
3482,3825,15633.89,2025-07-12,Cheque
3483,3826,834.93,2025-09-20,UPI
3484,3827,5438.66,2026-07-17,NEFT
3485,3828,38278.53,2026-03-31,Cheque
3486,3829,10635.3,2025-12-06,NEFT
3487,3830,20464.59,2026-03-21,NEFT
3488,3831,7677.98,2026-05-26,Cheque
3489,3832,6400.33,2025-08-06,NEFT
3490,3834,7925.03,2026-03-05,Cheque
3491,3835,8744.13,2026-06-24,UPI
3492,3836,6840.89,2026-05-18,NEFT
3493,3837,15366.56,2026-05-20,UPI
3494,3838,10143.32,2025-09-13,Cheque
3495,3839,13948.24,2025-07-30,NEFT
3496,3840,6146.52,2026-06-18,NEFT
3497,3841,38147.28,2026-05-30,UPI
3498,3842,11111.61,2025-09-06,NEFT
3499,3843,7269.96,2026-01-16,UPI
3500,3844,14203.26,2025-11-16,NEFT
3501,3845,2847.41,,NEFT
3502,3846,12979.47,2025-07-11,UPI
3503,3847,11684.8,2025-11-23,Cheque
3504,3848,36070.74,2026-03-25,NEFT
3505,3849,11126.29,2026-07-28,Cheque
3506,3850,6034.18,2026-04-26,NEFT
3507,3851,1136.63,2026-07-14,NEFT
3508,3852,3134.48,2025-10-27,Cheque
3509,3853,16771.53,2025-07-13,NEFT
3510,3854,5078.26,2025-06-25,NEFT
3511,3855,13075.22,2026-04-07,NEFT
3512,3856,12620.55,2025-12-07,Cheque
3513,3857,3308.64,2026-04-04,Cheque
3514,3858,2791.99,2025-09-26,NEFT
3515,3859,8033.61,2026-03-09,NEFT
3516,3860,2151.66,2026-06-22,NEFT
3517,3861,10147.34,2026-04-07,NEFT
3518,3862,16959.64,2025-12-15,UPI
3519,3864,1756.49,2026-03-08,UPI
3520,3865,22905.19,2026-04-05,Cheque
3521,3866,11568.78,2026-07-27,NEFT
3522,3867,27173.15,2026-02-26,Cheque
3523,3868,6704.07,2025-12-27,Cheque
3524,3869,6855.49,,NEFT
3525,3870,10015.28,2026-04-12,UPI
3526,3871,5651.17,2025-09-02,NEFT
3527,3872,2354.99,2025-12-09,Cheque
3528,3873,12715.76,2026-04-29,UPI
3529,3874,25556.13,2026-06-28,Cheque
3530,3875,32954.47,2025-05-27,UPI
3531,3876,52405.35,2025-06-14,UPI
3532,3877,8833.21,2025-12-06,Cheque
3533,3878,4064.26,2026-04-19,Cheque
3534,3879,24740.8,2026-06-15,NEFT
3535,3880,3501.36,2026-06-02,NEFT
3536,3881,40530.65,2026-03-03,UPI
3537,3882,18890.88,2025-07-22,Cheque
3538,3883,16209.15,2025-05-25,UPI
3539,3884,5221.57,2026-07-31,NEFT
3540,3885,19529.48,2025-09-25,Cheque
3541,3886,8272.19,2026-03-14,Cheque
3542,3887,6096.38,2026-03-31,UPI
3543,3888,7083.91,2025-07-30,Cheque
3544,3889,24922.89,2026-04-05,UPI
3545,3891,5607.17,2026-02-13,UPI
3546,3892,4555.43,,Cheque
3547,3893,2632.19,2026-03-02,Cheque
3548,3894,35749.0,2026-01-30,NEFT
3549,3895,11904.19,2026-06-30,UPI
3550,3896,21215.46,2026-01-27,NEFT
3551,3897,4665.71,2025-10-24,UPI
3552,3898,2032.13,2025-08-25,NEFT
3553,3899,3152.77,2026-06-09,Cheque
3554,3900,18442.03,2025-11-19,UPI
3555,3901,7523.76,2026-01-15,NEFT
3556,3902,5227.82,2025-09-08,UPI
3557,3903,8270.62,2025-06-25,NEFT
3558,3904,11877.58,2025-09-11,Cheque
3559,3905,43335.48,2025-12-08,UPI
3560,3907,24897.82,2025-05-31,UPI
3561,3908,7802.82,2025-10-30,Cheque
3562,3909,2614.38,2025-09-29,Cheque
3563,3910,10406.74,2026-07-31,Cheque
3564,3911,1878.37,2026-03-10,NEFT
3565,3912,8763.23,2025-07-23,UPI
3566,3913,21433.96,2026-07-23,Cheque
3567,3914,7287.03,2026-02-18,UPI
3568,3915,8380.8,2026-06-12,UPI
3569,3916,11362.61,2026-07-31,NEFT
3570,3917,9788.74,2025-07-19,UPI
3571,3918,17281.88,2026-05-07,Cheque
3572,3919,15927.21,2025-12-12,Cheque
3573,3920,38147.28,2025-08-19,Cheque
3574,3921,5350.96,2025-10-26,UPI
3575,3922,7272.61,2025-06-08,Cheque
3576,3923,5802.78,2025-06-01,Cheque
3577,3924,16067.22,2025-12-06,Cheque
3578,3925,45837.32,2025-07-13,UPI
3579,3926,3283.06,2026-07-31,UPI
3580,3927,21252.24,2026-02-15,Cheque
3581,3928,37757.2,2025-05-22,NEFT
3582,3929,39541.44,2025-12-02,NEFT
3583,3930,23053.6,2025-07-12,UPI
3584,3931,2491.71,2025-05-29,NEFT
3585,3932,10424.22,2025-07-28,UPI
3586,3933,2895.16,2026-01-07,UPI
3587,3934,1533.36,2025-09-11,NEFT
3588,3935,876.57,2025-08-26,UPI
3589,3936,1442.54,2025-08-04,Cheque
3590,3937,14582.63,2026-07-05,UPI
3591,3938,22771.26,2025-10-09,NEFT
3592,3939,13681.79,2026-07-31,Cheque
3593,3940,17820.99,2025-05-17,Cheque
3594,3941,8299.69,2026-03-19,NEFT
3595,3942,11568.78,2025-12-03,UPI
3596,3943,7976.25,2025-06-04,NEFT
3597,3945,2632.19,2025-12-30,UPI
3598,3946,5545.28,2026-03-14,Cheque
3599,3947,18206.6,2025-06-25,Cheque
3600,3948,4018.53,2025-12-09,UPI
3601,3949,5538.6,2026-05-17,NEFT
3602,3950,35431.4,2025-12-30,UPI
3603,3951,2176.34,2025-07-05,Cheque
3604,3952,8680.69,2025-08-27,UPI
3605,3953,41810.56,2026-04-01,Cheque
3606,3954,8468.37,,NEFT
3607,3955,11645.63,2026-04-21,Cheque
3608,3956,13204.45,,NEFT
3609,3957,9408.85,2026-07-13,UPI
3610,3958,9162.08,2026-07-25,Cheque
3611,3959,5903.36,2025-11-18,Cheque
3612,3961,11780.83,2026-07-19,Cheque
3613,3962,5803.79,2026-06-04,UPI
3614,3963,18558.12,2025-12-01,UPI
3615,3964,12616.64,2026-07-31,UPI
3616,3965,25786.76,2026-03-22,UPI
3617,3966,12674.8,2025-12-08,Cheque
3618,3967,15623.59,2026-06-20,NEFT
3619,3968,3592.51,2025-10-01,Cheque
3620,3969,48028.34,2025-08-11,UPI
3621,3970,8763.41,2026-06-29,UPI
3622,3971,36462.06,2025-08-13,NEFT
3623,3972,3019.64,,NEFT
3624,3973,9676.28,2025-06-20,UPI
3625,3974,48919.58,2026-01-17,Cheque
3626,3975,44679.0,2026-06-16,Cheque
3627,3977,15076.08,2026-07-21,Cheque
3628,3978,26895.87,2026-06-18,Cheque
3629,3979,2803.14,,Cheque
3630,3980,4184.04,2025-12-31,Cheque
3631,3981,37527.63,2026-04-10,NEFT
3632,3982,19671.02,2026-02-12,UPI
3633,3983,5524.18,2026-07-21,NEFT
3634,3984,15789.24,2025-07-11,UPI
3635,3985,6304.37,2026-01-18,Cheque
3636,3986,14345.73,2026-01-28,UPI
3637,3987,28116.96,2025-11-11,Cheque
3638,3988,1957.22,,Cheque
3639,3989,5727.48,2025-08-17,UPI
3640,3990,44651.78,2025-06-20,NEFT
3641,3992,12259.03,2025-06-11,Cheque
3642,3993,5149.55,2025-09-28,UPI
3643,3994,9401.56,2025-12-21,NEFT
3644,3995,7240.75,2025-05-23,UPI
3645,3996,3851.79,2025-10-04,Cheque
3646,3997,5227.82,2026-06-13,UPI
3647,3998,29517.0,2026-04-03,NEFT
3648,3999,19021.97,2026-05-21,Cheque
3649,4000,6795.64,2026-06-04,UPI
3650,4001,15077.99,2026-07-31,NEFT
3651,4002,15938.1,2026-07-26,UPI
3652,4003,23766.6,2025-12-04,UPI
3653,4004,5016.57,2025-11-30,UPI
3654,4005,29004.86,2025-10-28,UPI
3655,4006,10868.75,2025-11-27,Cheque
3656,4007,3504.97,2026-03-01,NEFT
3657,4008,12296.34,2025-07-30,NEFT
3658,4009,2780.66,2026-07-31,UPI
3659,4010,22037.77,2026-05-28,UPI
3660,4011,46107.2,2025-05-23,UPI
3661,4012,3061.23,2026-05-31,UPI
3662,4013,12503.56,,Cheque
3663,4014,766.68,2025-11-05,Cheque
3664,4015,6026.76,2025-10-29,Cheque
3665,4016,2801.09,2026-06-29,UPI
3666,4017,17523.38,2026-04-05,Cheque
3667,4018,12068.7,2025-06-22,NEFT
3668,4019,7580.71,2025-11-23,NEFT
3669,4020,12020.21,2026-03-19,NEFT
3670,4022,6371.86,2026-07-31,NEFT
3671,4023,2785.34,2026-07-05,UPI
3672,4024,31250.49,2026-02-15,NEFT
3673,4025,23805.4,2026-01-17,NEFT
3674,4026,3849.3,2025-08-22,Cheque
3675,4027,1853.39,2025-09-29,UPI
3676,4028,9219.78,2025-12-06,UPI
3677,4029,51301.12,2025-07-20,Cheque
3678,4030,11174.07,,UPI
3679,4032,19702.54,2025-10-02,UPI
3680,4033,8439.45,2026-07-07,Cheque
3681,4034,13811.84,2025-06-28,Cheque
3682,4035,4945.07,2026-01-13,NEFT
3683,4036,2509.83,2026-02-24,UPI
3684,4037,9028.12,2026-04-25,UPI
3685,4038,13017.0,2025-07-02,UPI
3686,4039,1105.86,2026-07-31,UPI
3687,4040,12211.49,2026-07-15,NEFT
3688,4041,26563.5,2026-03-11,Cheque
3689,4042,17949.87,2025-09-16,NEFT
3690,4043,6244.06,2026-01-05,UPI
3691,4044,28172.02,2026-07-31,NEFT
3692,4045,1740.36,,Cheque
3693,4046,626.98,,Cheque
3694,4047,6461.65,2025-11-29,NEFT
3695,4048,9493.9,2025-08-30,NEFT
3696,4049,13883.58,2026-03-09,UPI
3697,4050,9693.56,2025-10-20,Cheque
3698,4051,9146.76,2025-06-24,UPI
3699,4052,25888.58,2025-11-19,UPI
3700,4053,9112.16,2025-10-05,Cheque
3701,4055,32132.61,2025-11-18,UPI
3702,4056,3110.4,2025-07-24,Cheque
3703,4057,15957.0,2026-05-11,NEFT
3704,4058,1312.68,2025-09-17,UPI
3705,4059,19717.67,2026-06-07,NEFT
3706,4061,2553.22,2025-09-19,NEFT
3707,4062,4901.9,2026-01-15,Cheque
3708,4063,6121.11,2025-06-25,Cheque
3709,4064,11717.69,2026-05-07,UPI
3710,4065,8703.17,,NEFT
3711,4066,12897.31,2025-10-16,NEFT
3712,4067,22331.05,2025-09-13,UPI
3713,4068,6023.84,2026-05-18,UPI
3714,4069,7451.14,2026-05-31,NEFT
3715,4070,43572.1,2025-05-31,UPI
3716,4072,30575.63,2026-07-11,Cheque
3717,4073,17637.27,2025-07-15,Cheque
3718,4074,8638.11,2026-05-25,NEFT
3719,4076,3232.85,2026-07-31,Cheque
3720,4077,20502.05,2026-05-14,NEFT
3721,4078,44651.78,2025-10-21,NEFT
3722,4079,3109.05,2025-06-20,Cheque
3723,4080,1245.85,2026-07-24,UPI
3724,4081,4568.13,2026-03-05,UPI
3725,4082,33669.35,2025-12-19,Cheque
3726,4084,11871.5,2025-07-18,UPI
3727,4086,15680.84,2026-07-31,Cheque
3728,4087,2891.23,2025-11-08,UPI
3729,4088,19336.58,2026-04-02,NEFT
3730,4089,30199.93,2026-05-06,UPI
3731,4090,6535.85,2025-11-09,UPI
3732,4091,23855.02,2026-07-25,NEFT
3733,4092,2478.36,2026-06-16,UPI
3734,4093,3244.87,2025-05-10,UPI
3735,4094,1935.13,2025-09-05,UPI
3736,4095,22822.32,2026-07-31,UPI
3737,4096,4448.46,2026-02-04,Cheque
3738,4097,22447.43,2025-08-26,UPI
3739,4098,21269.43,2025-11-05,NEFT
3740,4099,10602.18,2026-05-24,NEFT
3741,4100,10439.22,2025-09-17,NEFT
3742,4101,10926.07,2025-06-08,UPI
3743,4102,4503.9,,Cheque
3744,4103,1134.22,,Cheque
3745,4104,38527.76,2026-01-03,UPI
3746,4105,23993.67,2026-07-10,Cheque
3747,4106,9162.6,2026-03-15,Cheque
3748,4107,7224.84,2025-12-09,NEFT
3749,4108,4420.99,2025-07-11,Cheque
3750,4109,14526.35,2025-12-01,Cheque
3751,4110,2482.58,2025-11-24,NEFT
3752,4111,21132.47,2026-05-06,UPI
3753,4112,20905.28,2025-06-12,NEFT
3754,4113,17134.49,2026-01-01,Cheque
3755,4114,7867.64,2025-07-04,Cheque
3756,4115,17559.47,2025-10-30,UPI
3757,4117,5246.44,2026-01-21,UPI
3758,4118,42030.95,2025-12-19,UPI
3759,4119,4838.4,2026-05-19,Cheque
3760,4120,25018.42,2025-05-18,Cheque
3761,4121,2811.16,2026-07-31,Cheque
3762,4122,4100.8,2026-03-02,UPI
3763,4123,5795.43,2025-07-20,UPI
3764,4124,35260.43,2026-06-14,UPI
3765,4125,9509.3,2025-06-23,UPI
3766,4126,5948.6,2026-03-23,NEFT
3767,4127,6138.42,2026-05-25,NEFT
3768,4128,7312.91,2025-07-14,Cheque
3769,4129,10606.25,2026-07-31,NEFT
3770,4130,8980.92,2026-04-29,NEFT
3771,4131,5720.76,2025-06-14,Cheque
3772,4132,43970.94,2025-11-24,Cheque
3773,4133,8033.3,2025-06-27,Cheque
3774,4134,11517.12,2025-11-08,NEFT
3775,4135,23805.4,2026-05-19,Cheque
3776,4136,9731.99,2026-07-31,Cheque
3777,4137,13367.34,2026-06-18,UPI
3778,4138,17097.35,2026-07-12,NEFT
3779,4139,10256.25,2026-01-29,NEFT
3780,4140,521.24,,Cheque
3781,4141,6339.21,2025-10-08,Cheque
3782,4142,15840.88,2025-11-07,Cheque
3783,4143,24373.0,2026-04-04,Cheque
3784,4144,13092.25,2026-02-03,UPI
3785,4145,80.04,,NEFT
3786,4146,15598.32,2026-05-22,Cheque
3787,4147,6445.08,,Cheque
3788,4148,3115.03,2025-12-09,UPI
3789,4149,21396.33,2026-02-11,Cheque
3790,4150,21558.95,2025-06-13,UPI
3791,4151,2990.12,2026-04-11,UPI
3792,4152,29464.1,2025-09-21,Cheque
3793,4153,345.51,2026-03-28,Cheque
3794,4154,14504.38,2026-07-20,UPI
3795,4155,18224.32,2026-07-31,Cheque
3796,4156,12476.71,2025-10-11,NEFT
3797,4157,10762.73,2026-05-02,UPI
3798,4159,2525.3,2025-07-19,UPI
3799,4160,167.24,,NEFT
3800,4161,15298.98,2025-07-08,NEFT
3801,4162,10303.98,2026-01-05,UPI
3802,4164,15521.85,2025-06-16,UPI
3803,4165,2062.72,2026-04-03,Cheque
3804,4166,23263.98,2025-09-23,UPI
3805,4167,21350.33,2025-11-30,UPI
3806,4168,13942.28,2025-11-14,UPI
3807,4169,17624.32,2026-04-11,NEFT
3808,4170,17949.87,2026-04-19,Cheque
3809,4171,18324.15,2026-07-12,UPI
3810,4172,16736.69,2026-06-20,UPI
3811,4173,21341.03,2025-11-20,UPI
3812,4174,2031.49,,NEFT
3813,4175,11109.19,2026-01-02,NEFT
3814,4176,26421.96,2026-05-30,NEFT
3815,4178,45662.13,2025-09-25,Cheque
3816,4179,26341.31,2026-07-30,UPI
3817,4180,12121.43,2026-04-06,Cheque
3818,4181,5517.72,,Cheque
3819,4182,3322.28,2025-10-25,UPI
3820,4183,10068.59,2026-05-19,NEFT
3821,4184,4171.27,2025-10-23,NEFT
3822,4185,6857.72,2025-06-06,NEFT
3823,4186,3322.28,2025-06-20,NEFT
3824,4187,5398.7,2025-12-25,NEFT
3825,4188,30733.11,2025-09-01,NEFT
3826,4189,38119.42,2025-08-06,NEFT
3827,4190,24409.42,2025-09-22,Cheque
3828,4191,17285.06,2025-06-22,NEFT
3829,4192,44292.27,2025-07-05,UPI
3830,4194,3326.3,2026-06-12,Cheque
3831,4197,36002.75,2026-01-04,Cheque
3832,4198,17983.94,2026-03-15,UPI
3833,4199,20023.13,2026-04-28,Cheque
3834,4200,13777.16,2025-07-27,Cheque
3835,4201,7451.14,2025-08-01,NEFT
3836,4202,2531.65,2026-07-16,UPI
3837,4203,18412.02,2025-10-24,Cheque
3838,4204,574.82,2025-06-26,NEFT
3839,4205,10422.59,2026-02-20,UPI
3840,4207,4674.63,2025-12-01,Cheque
3841,4208,6097.11,2026-05-02,UPI
3842,4209,15172.16,2026-04-27,UPI
3843,4210,21103.6,2025-10-22,Cheque
3844,4211,8274.57,2025-12-18,Cheque
3845,4212,13894.77,2026-03-23,Cheque
3846,4214,20766.8,2026-06-29,Cheque
3847,4215,7505.28,2026-03-26,Cheque
3848,4216,32536.75,2026-07-31,NEFT
3849,4217,13763.22,2026-06-09,Cheque
3850,4218,12261.88,2025-10-15,NEFT
3851,4219,27341.28,2026-05-09,NEFT
3852,4220,3124.08,2025-10-20,Cheque
3853,4221,16164.16,2025-10-15,NEFT
3854,4222,26290.67,2026-03-23,Cheque
